decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision,kalshi_yes_ask_at_decision,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,session_capital_after_trade
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5378,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5369,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5369,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5388,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5405,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5402,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:46:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.538,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:47:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5347,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:48:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5352,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:49:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5359,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:50:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5369,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:51:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5366,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:52:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5381,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:53:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5367,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:54:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5364,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:55:00+00:00,KXBTCD-25MAY1209-T104749.99,104749.99,0.5362,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.4929,,,,NO_TRADE,0,,,no,500.0
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.4954,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.4968,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:03:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5012,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:04:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.4998,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:05:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5119,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:06:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5082,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:07:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5304,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:08:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5305,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:09:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5296,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:10:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5317,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:11:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5335,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:12:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5324,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:13:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5319,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:14:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5301,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:15:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5332,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:16:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5311,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:17:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5288,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:18:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5296,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:19:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5307,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:20:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5296,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:21:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5286,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:22:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5313,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:23:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5362,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:24:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5377,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:25:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5362,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:26:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5364,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:27:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.539,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:28:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5383,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:29:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5371,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:30:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5364,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:31:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5335,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:32:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5332,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:33:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5351,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:34:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5373,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:35:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5367,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:36:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5375,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:37:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5382,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:38:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5378,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:39:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5358,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5356,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.535,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5346,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5368,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5382,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5381,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:46:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.536,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:47:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5327,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:48:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5331,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:49:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5338,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:50:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.535,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:51:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5345,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:52:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5361,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:53:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5345,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:54:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.5342,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:55:00+00:00,KXBTCD-25MAY1209-T104999.99,104999.99,0.534,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.4905,,,,NO_TRADE,0,,,no,500.0
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.4931,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.4945,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:03:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.4988,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:04:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.4974,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:05:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5092,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:06:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5055,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:07:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5274,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:08:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5275,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:09:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5269,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:10:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.529,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:11:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5312,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:12:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.53,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:13:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5296,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:14:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5278,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:15:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5309,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:16:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5289,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:17:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5266,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:18:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5276,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:19:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5287,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:20:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5276,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:21:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5266,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:22:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5291,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:23:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.534,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:24:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5341,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:25:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5324,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:26:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5303,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:27:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.533,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:28:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5323,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:29:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5326,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:30:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.532,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:31:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5314,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:32:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5312,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:33:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5331,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:34:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5353,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:35:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5345,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:36:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5354,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:37:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5359,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:38:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5356,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:39:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5335,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5333,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5327,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5308,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5345,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5334,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5358,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:46:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5322,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:47:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5304,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:48:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5285,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:49:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5315,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:50:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5326,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:51:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5322,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:52:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5338,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:53:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5322,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:54:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5318,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:55:00+00:00,KXBTCD-25MAY1209-T105249.99,105249.99,0.5317,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.4882,,,,NO_TRADE,0,,,no,500.0
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.4908,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.4921,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:03:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.4965,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:04:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.495,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:05:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5069,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:06:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5032,,0.0,5.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:07:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5251,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:08:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5252,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:09:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5247,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:10:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5267,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:11:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5292,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:12:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5279,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:13:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5276,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:14:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5258,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:15:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5289,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:16:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5268,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:17:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5244,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:18:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5253,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:19:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5264,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:20:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5252,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:21:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5243,,0.0,15.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:22:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5267,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:23:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5317,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:24:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5317,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:25:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5302,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:26:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.528,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:27:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5308,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:28:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.53,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:29:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5303,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:30:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5297,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:31:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.529,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:32:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5288,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:33:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5308,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:34:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5329,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:35:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5322,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:36:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5331,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:37:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5335,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:38:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5333,,0.0,15.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:39:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5312,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5309,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5303,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5286,,0.0,16.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5321,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5313,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5335,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:46:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5299,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:47:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.528,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:48:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5262,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:49:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5292,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:50:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5303,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:51:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5299,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:52:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5315,,0.0,3.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:53:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5299,,0.0,2.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:54:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5295,,0.0,2.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:55:00+00:00,KXBTCD-25MAY1209-T105499.99,105499.99,0.5294,,0.0,4.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T105749.99,105749.99,0.4859,,,,NO_TRADE,0,,,no,500.0
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T105749.99,105749.99,0.4884,,0.0,7.0,NO_TRADE,0,,,no,500.0
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T105749.99,105749.99,0.4898,,0.0,7.0,NO_TRADE,0,,,no,500.0
