decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision_t,kalshi_yes_ask_at_decision_t,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,session_capital_after_trade
2025-05-12T12:06:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9789,,94.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:07:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9799,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:08:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9803,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:09:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9809,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:10:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9818,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:11:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9822,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:12:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9819,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:13:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9816,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:14:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9804,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:15:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9812,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:16:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9803,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:17:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.98,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:18:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9803,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:19:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9803,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:20:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9808,,94.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:21:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9794,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:22:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9803,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:23:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9815,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:24:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.982,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:25:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9822,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:26:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9822,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:27:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9833,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:28:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9837,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:29:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9838,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:30:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9839,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:31:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9828,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:32:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9831,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:33:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9838,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:34:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9842,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:35:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9839,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:36:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9833,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:37:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9836,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:38:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9839,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:39:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9832,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9834,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9829,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9833,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9837,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9842,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T102749.99,102749.99,0.9844,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.7562,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.7603,,90.0,97.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9759,,92.0,97.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:03:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.977,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:04:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9766,,92.0,95.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:05:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9767,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:06:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9746,,92.0,95.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:07:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9756,,93.0,98.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:08:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9766,,93.0,97.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:09:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9772,,93.0,98.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:10:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9785,,95.0,98.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:11:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9794,,95.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:12:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9791,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:13:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9792,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:14:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9788,,95.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:15:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9795,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:16:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9786,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:17:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.978,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:18:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9784,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:19:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9783,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:20:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9789,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:21:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9777,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:22:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9785,,95.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:23:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9798,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:24:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9807,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:25:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9809,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:26:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9806,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:27:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9815,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:28:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9819,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:29:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9818,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:30:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9819,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:31:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9807,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:32:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.981,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:33:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9818,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:34:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9823,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:35:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9823,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:36:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9816,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:37:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9819,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:38:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9824,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:39:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9817,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9818,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9812,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9817,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9823,,96.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9826,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T102999.99,102999.99,0.9829,,97.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.7394,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.7436,,83.0,90.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9653,,84.0,91.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:03:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9667,,85.0,91.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:04:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9672,,83.0,88.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:05:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9645,,85.0,91.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:06:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9641,,83.0,87.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:07:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9629,,87.0,92.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:08:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9594,,86.0,91.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:09:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9664,,87.0,91.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:10:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.968,,88.0,94.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:11:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.971,,90.0,94.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:12:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.971,,91.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:13:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9723,,91.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:14:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9724,,90.0,95.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:15:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9724,,92.0,97.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:16:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9729,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:17:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9713,,92.0,95.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:18:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.972,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:19:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9719,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:20:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.972,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:21:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9706,,91.0,94.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:22:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9664,,92.0,96.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:23:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9724,,94.0,97.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:24:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9747,,96.0,98.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:25:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9761,,95.0,98.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:26:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9761,,95.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:27:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9731,,96.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:28:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9772,,96.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:29:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9773,,97.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:30:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9779,,98.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:31:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9768,,98.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:32:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9766,,98.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:33:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9777,,98.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:34:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9783,,98.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:35:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9781,,98.0,99.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:36:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9771,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:37:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9776,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:38:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9782,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:39:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9776,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:40:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9775,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:41:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9768,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:42:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9774,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:43:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9784,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:44:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9789,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:45:00+00:00,KXBTCD-25MAY1209-T103249.99,103249.99,0.9788,,98.0,100.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:00:00+00:00,KXBTCD-25MAY1209-T103499.99,103499.99,0.722,,,,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:01:00+00:00,KXBTCD-25MAY1209-T103499.99,103499.99,0.7263,,68.0,76.0,NO_TRADE_THRESHOLD_NOT_MET,0,,,yes,120.76
2025-05-12T12:02:00+00:00,KXBTCD-25MAY1209-T103499.99,103499.99,0.9334,0.9334,71.0,78.0,BUY_YES,5,78.0,110.0,yes,121.86
