market_ticker,result,event_resolution_time_iso
KXBTCD-25APR2620-T86499.99,yes,
KXBTCD-25APR2620-T86249.99,yes,
KXBTCD-25APR2620-T85999.99,yes,
KXBTCD-25APR2620-T85749.99,yes,
KXBTCD-25APR2620-T85499.99,yes,
KXBTCD-25APR2620-T85249.99,yes,
KXBTCD-25APR2620-T84999.99,yes,
KXBTCD-25APR2620-T84749.99,yes,
KXBTCD-25APR2620-T84499.99,yes,
KXBTCD-25APR2620-T84249.99,yes,
KXBTCD-25APR2619-T102749.99,no,
KXBTCD-25APR2619-T102499.99,no,
KXBTCD-25APR2619-T102249.99,no,
KXBTCD-25APR2619-T101999.99,no,
KXBTCD-25APR2619-T101749.99,no,
KXBTCD-25APR2619-T101499.99,no,
KXBTCD-25APR2619-T101249.99,no,
KXBTCD-25APR2619-T99999.99,no,
KXBTCD-25APR2619-T99749.99,no,
KXBTCD-25APR2619-T99499.99,no,
KXBTCD-25APR2619-T99249.99,no,
KXBTCD-25APR2619-T98999.99,no,
KXBTCD-25APR2619-T98749.99,no,
KXBTCD-25APR2619-T98499.99,no,
KXBTCD-25APR2619-T98249.99,no,
KXBTCD-25APR2619-T97999.99,no,
KXBTCD-25APR2619-T97749.99,no,
KXBTCD-25APR2619-T97499.99,no,
KXBTCD-25APR2619-T97249.99,no,
KXBTCD-25APR2619-T96999.99,no,
KXBTCD-25APR2619-T96749.99,no,
KXBTCD-25APR2619-T100999.99,no,
KXBTCD-25APR2619-T100749.99,no,
KXBTCD-25APR2619-T100499.99,no,
KXBTCD-25APR2619-T100249.99,no,
KXBTCD-25APR2619-T96499.99,no,
KXBTCD-25APR2619-T96249.99,no,
KXBTCD-25APR2619-T95999.99,no,
KXBTCD-25APR2619-T95749.99,no,
KXBTCD-25APR2619-T95499.99,no,
KXBTCD-25APR2619-T95249.99,no,
KXBTCD-25APR2619-T94999.99,no,
KXBTCD-25APR2619-T94749.99,yes,
KXBTCD-25APR2619-T94499.99,yes,
KXBTCD-25APR2619-T94249.99,yes,
KXBTCD-25APR2619-T93999.99,yes,
KXBTCD-25APR2619-T93749.99,yes,
KXBTCD-25APR2619-T93499.99,yes,
KXBTCD-25APR2619-T93249.99,yes,
KXBTCD-25APR2619-T92999.99,yes,
KXBTCD-25APR2619-T92749.99,yes,
KXBTCD-25APR2619-T92499.99,yes,
KXBTCD-25APR2619-T92249.99,yes,
KXBTCD-25APR2619-T91999.99,yes,
KXBTCD-25APR2619-T91749.99,yes,
KXBTCD-25APR2619-T91499.99,yes,
KXBTCD-25APR2619-T91249.99,yes,
KXBTCD-25APR2619-T90999.99,yes,
KXBTCD-25APR2619-T90749.99,yes,
KXBTCD-25APR2619-T90499.99,yes,
KXBTCD-25APR2619-T90249.99,yes,
KXBTCD-25APR2619-T89999.99,yes,
KXBTCD-25APR2619-T89749.99,yes,
KXBTCD-25APR2619-T89499.99,yes,
KXBTCD-25APR2619-T89249.99,yes,
KXBTCD-25APR2619-T88999.99,yes,
KXBTCD-25APR2619-T88749.99,yes,
KXBTCD-25APR2619-T88499.99,yes,
KXBTCD-25APR2619-T88249.99,yes,
KXBTCD-25APR2619-T87999.99,yes,
KXBTCD-25APR2619-T87749.99,yes,
KXBTCD-25APR2619-T87499.99,yes,
KXBTCD-25APR2619-T87249.99,yes,
KXBTCD-25APR2619-T86999.99,yes,
KXBTCD-25APR2619-T86749.99,yes,
KXBTCD-25APR2619-T86499.99,yes,
KXBTCD-25APR2619-T86249.99,yes,
KXBTCD-25APR2619-T85999.99,yes,
KXBTCD-25APR2619-T85749.99,yes,
KXBTCD-25APR2619-T85499.99,yes,
KXBTCD-25APR2619-T85249.99,yes,
KXBTCD-25APR2619-T84999.99,yes,
KXBTCD-25APR2619-T84749.99,yes,
KXBTCD-25APR2619-T84499.99,yes,
KXBTCD-25APR2619-T84249.99,yes,
KXBTCD-25APR2618-T99999.99,no,
KXBTCD-25APR2618-T102749.99,no,
KXBTCD-25APR2618-T102499.99,no,
KXBTCD-25APR2618-T102249.99,no,
KXBTCD-25APR2618-T101999.99,no,
KXBTCD-25APR2618-T101749.99,no,
KXBTCD-25APR2618-T101499.99,no,
KXBTCD-25APR2618-T101249.99,no,
KXBTCD-25APR2618-T100999.99,no,
KXBTCD-25APR2618-T100749.99,no,
KXBTCD-25APR2618-T100499.99,no,
KXBTCD-25APR2618-T100249.99,no,
KXBTCD-25APR2618-T99749.99,no,
KXBTCD-25APR2618-T99499.99,no,
KXBTCD-25APR2618-T99249.99,no,
KXBTCD-25APR2618-T98999.99,no,
KXBTCD-25APR2618-T98749.99,no,
KXBTCD-25APR2618-T98499.99,no,
KXBTCD-25APR2618-T98249.99,no,
KXBTCD-25APR2618-T97999.99,no,
KXBTCD-25APR2618-T97749.99,no,
KXBTCD-25APR2618-T97499.99,no,
KXBTCD-25APR2618-T97249.99,no,
KXBTCD-25APR2618-T96999.99,no,
KXBTCD-25APR2618-T96749.99,no,
KXBTCD-25APR2618-T96499.99,no,
KXBTCD-25APR2618-T96249.99,no,
KXBTCD-25APR2618-T95999.99,no,
KXBTCD-25APR2618-T95749.99,no,
KXBTCD-25APR2618-T95499.99,no,
KXBTCD-25APR2618-T95249.99,no,
KXBTCD-25APR2618-T94999.99,no,
KXBTCD-25APR2618-T94749.99,no,
KXBTCD-25APR2618-T94499.99,no,
KXBTCD-25APR2618-T94249.99,yes,
KXBTCD-25APR2618-T93999.99,yes,
KXBTCD-25APR2618-T93749.99,yes,
KXBTCD-25APR2618-T93499.99,yes,
KXBTCD-25APR2618-T93249.99,yes,
KXBTCD-25APR2618-T92999.99,yes,
KXBTCD-25APR2618-T92749.99,yes,
KXBTCD-25APR2618-T92499.99,yes,
KXBTCD-25APR2618-T92249.99,yes,
KXBTCD-25APR2618-T91999.99,yes,
KXBTCD-25APR2618-T91749.99,yes,
KXBTCD-25APR2618-T91499.99,yes,
KXBTCD-25APR2618-T91249.99,yes,
KXBTCD-25APR2618-T90999.99,yes,
KXBTCD-25APR2618-T90749.99,yes,
KXBTCD-25APR2618-T90499.99,yes,
KXBTCD-25APR2618-T90249.99,yes,
KXBTCD-25APR2618-T89999.99,yes,
KXBTCD-25APR2618-T89749.99,yes,
KXBTCD-25APR2618-T89499.99,yes,
KXBTCD-25APR2618-T89249.99,yes,
KXBTCD-25APR2618-T88999.99,yes,
KXBTCD-25APR2618-T88749.99,yes,
KXBTCD-25APR2618-T88499.99,yes,
KXBTCD-25APR2618-T88249.99,yes,
KXBTCD-25APR2618-T87999.99,yes,
KXBTCD-25APR2618-T87749.99,yes,
KXBTCD-25APR2618-T87499.99,yes,
KXBTCD-25APR2618-T87249.99,yes,
KXBTCD-25APR2618-T86999.99,yes,
KXBTCD-25APR2618-T86749.99,yes,
KXBTCD-25APR2618-T86499.99,yes,
KXBTCD-25APR2618-T86249.99,yes,
KXBTCD-25APR2618-T85999.99,yes,
KXBTCD-25APR2618-T85749.99,yes,
KXBTCD-25APR2618-T85499.99,yes,
KXBTCD-25APR2618-T85249.99,yes,
KXBTCD-25APR2618-T84999.99,yes,
KXBTCD-25APR2618-T84749.99,yes,
KXBTCD-25APR2618-T84499.99,yes,
KXBTCD-25APR2618-T84249.99,yes,
KXBTCD-25APR2617-T99999.99,no,
KXBTCD-25APR2617-T99499.99,no,
KXBTCD-25APR2617-T98999.99,no,
KXBTCD-25APR2617-T98499.99,no,
KXBTCD-25APR2617-T97999.99,no,
KXBTCD-25APR2617-T97499.99,no,
KXBTCD-25APR2617-T96999.99,no,
KXBTCD-25APR2617-T96499.99,no,
KXBTCD-25APR2617-T95999.99,no,
KXBTCD-25APR2617-T102999.99,no,
KXBTCD-25APR2617-T102499.99,no,
KXBTCD-25APR2617-T101999.99,no,
KXBTCD-25APR2617-T101499.99,no,
KXBTCD-25APR2617-T100999.99,no,
KXBTCD-25APR2617-T100499.99,no,
KXBTCD-25APR2617-T95499.99,no,
KXBTCD-25APR2617-T94999.99,no,
KXBTCD-25APR2617-T94499.99,no,
KXBTCD-25APR2617-T93999.99,yes,
KXBTCD-25APR2617-T93499.99,yes,
KXBTCD-25APR2617-T92999.99,yes,
KXBTCD-25APR2617-T92499.99,yes,
KXBTCD-25APR2617-T91999.99,yes,
KXBTCD-25APR2617-T91499.99,yes,
KXBTCD-25APR2617-T90999.99,yes,
KXBTCD-25APR2617-T90499.99,yes,
KXBTCD-25APR2617-T89999.99,yes,
KXBTCD-25APR2617-T89499.99,yes,
KXBTCD-25APR2617-T88999.99,yes,
KXBTCD-25APR2617-T88499.99,yes,
KXBTCD-25APR2617-T87999.99,yes,
KXBTCD-25APR2617-T87499.99,yes,
KXBTCD-25APR2617-T86999.99,yes,
KXBTCD-25APR2617-T86499.99,yes,
KXBTCD-25APR2617-T85999.99,yes,
KXBTCD-25APR2617-T85499.99,yes,
KXBTCD-25APR2617-T84999.99,yes,
KXBTCD-25APR2617-T84499.99,yes,
KXBTCD-25APR2617-T83999.99,yes,
KXBTCD-25APR2617-T83499.99,yes,
KXBTCD-25APR2616-T99999.99,no,
KXBTCD-25APR2616-T102749.99,no,
KXBTCD-25APR2616-T102499.99,no,
KXBTCD-25APR2616-T102249.99,no,
KXBTCD-25APR2616-T101999.99,no,
KXBTCD-25APR2616-T101749.99,no,
KXBTCD-25APR2616-T101499.99,no,
KXBTCD-25APR2616-T101249.99,no,
KXBTCD-25APR2616-T100999.99,no,
KXBTCD-25APR2616-T100749.99,no,
KXBTCD-25APR2616-T100499.99,no,
KXBTCD-25APR2616-T100249.99,no,
KXBTCD-25APR2616-T99749.99,no,
KXBTCD-25APR2616-T99499.99,no,
KXBTCD-25APR2616-T99249.99,no,
KXBTCD-25APR2616-T98999.99,no,
KXBTCD-25APR2616-T98749.99,no,
KXBTCD-25APR2616-T98499.99,no,
KXBTCD-25APR2616-T98249.99,no,
KXBTCD-25APR2616-T97999.99,no,
KXBTCD-25APR2616-T97749.99,no,
KXBTCD-25APR2616-T97499.99,no,
KXBTCD-25APR2616-T97249.99,no,
KXBTCD-25APR2616-T96999.99,no,
KXBTCD-25APR2616-T96749.99,no,
KXBTCD-25APR2616-T96499.99,no,
KXBTCD-25APR2616-T96249.99,no,
KXBTCD-25APR2616-T95999.99,no,
KXBTCD-25APR2616-T95749.99,no,
KXBTCD-25APR2616-T95499.99,no,
KXBTCD-25APR2616-T95249.99,no,
KXBTCD-25APR2616-T94999.99,no,
KXBTCD-25APR2616-T94749.99,no,
KXBTCD-25APR2616-T94499.99,no,
KXBTCD-25APR2616-T94249.99,yes,
KXBTCD-25APR2616-T93999.99,yes,
KXBTCD-25APR2616-T93749.99,yes,
KXBTCD-25APR2616-T93499.99,yes,
KXBTCD-25APR2616-T93249.99,yes,
KXBTCD-25APR2616-T92999.99,yes,
KXBTCD-25APR2616-T92749.99,yes,
KXBTCD-25APR2616-T92499.99,yes,
KXBTCD-25APR2616-T92249.99,yes,
KXBTCD-25APR2616-T91999.99,yes,
KXBTCD-25APR2616-T91749.99,yes,
KXBTCD-25APR2616-T91499.99,yes,
KXBTCD-25APR2616-T91249.99,yes,
KXBTCD-25APR2616-T90999.99,yes,
KXBTCD-25APR2616-T90749.99,yes,
KXBTCD-25APR2616-T90499.99,yes,
KXBTCD-25APR2616-T90249.99,yes,
KXBTCD-25APR2616-T89999.99,yes,
KXBTCD-25APR2616-T89749.99,yes,
KXBTCD-25APR2616-T89499.99,yes,
KXBTCD-25APR2616-T89249.99,yes,
KXBTCD-25APR2616-T88999.99,yes,
KXBTCD-25APR2616-T88749.99,yes,
KXBTCD-25APR2616-T88499.99,yes,
KXBTCD-25APR2616-T88249.99,yes,
KXBTCD-25APR2616-T87999.99,yes,
KXBTCD-25APR2616-T87749.99,yes,
KXBTCD-25APR2616-T87499.99,yes,
KXBTCD-25APR2616-T87249.99,yes,
KXBTCD-25APR2616-T86999.99,yes,
KXBTCD-25APR2616-T86749.99,yes,
KXBTCD-25APR2616-T86499.99,yes,
KXBTCD-25APR2616-T86249.99,yes,
KXBTCD-25APR2616-T85999.99,yes,
KXBTCD-25APR2616-T85749.99,yes,
KXBTCD-25APR2616-T85499.99,yes,
KXBTCD-25APR2616-T85249.99,yes,
KXBTCD-25APR2616-T84999.99,yes,
KXBTCD-25APR2616-T84749.99,yes,
KXBTCD-25APR2616-T84499.99,yes,
KXBTCD-25APR2616-T84249.99,yes,
KXBTCD-25APR2615-T102749.99,no,
KXBTCD-25APR2615-T102499.99,no,
KXBTCD-25APR2615-T102249.99,no,
KXBTCD-25APR2615-T101999.99,no,
KXBTCD-25APR2615-T99999.99,no,
KXBTCD-25APR2615-T99749.99,no,
KXBTCD-25APR2615-T99499.99,no,
KXBTCD-25APR2615-T99249.99,no,
KXBTCD-25APR2615-T98999.99,no,
KXBTCD-25APR2615-T98749.99,no,
KXBTCD-25APR2615-T98499.99,no,
KXBTCD-25APR2615-T98249.99,no,
KXBTCD-25APR2615-T97999.99,no,
KXBTCD-25APR2615-T97749.99,no,
KXBTCD-25APR2615-T101749.99,no,
KXBTCD-25APR2615-T101499.99,no,
KXBTCD-25APR2615-T101249.99,no,
KXBTCD-25APR2615-T100999.99,no,
KXBTCD-25APR2615-T100749.99,no,
KXBTCD-25APR2615-T100499.99,no,
KXBTCD-25APR2615-T100249.99,no,
KXBTCD-25APR2615-T97499.99,no,
KXBTCD-25APR2615-T97249.99,no,
KXBTCD-25APR2615-T96999.99,no,
KXBTCD-25APR2615-T96749.99,no,
KXBTCD-25APR2615-T96499.99,no,
KXBTCD-25APR2615-T96249.99,no,
KXBTCD-25APR2615-T95999.99,no,
KXBTCD-25APR2615-T95749.99,no,
KXBTCD-25APR2615-T95499.99,no,
KXBTCD-25APR2615-T95249.99,no,
KXBTCD-25APR2615-T94999.99,no,
KXBTCD-25APR2615-T94749.99,no,
KXBTCD-25APR2615-T94499.99,no,
KXBTCD-25APR2615-T94249.99,no,
KXBTCD-25APR2615-T93999.99,yes,
KXBTCD-25APR2615-T93749.99,yes,
KXBTCD-25APR2615-T93499.99,yes,
KXBTCD-25APR2615-T93249.99,yes,
KXBTCD-25APR2615-T92999.99,yes,
KXBTCD-25APR2615-T92749.99,yes,
KXBTCD-25APR2615-T92499.99,yes,
KXBTCD-25APR2615-T92249.99,yes,
KXBTCD-25APR2615-T91999.99,yes,
KXBTCD-25APR2615-T91749.99,yes,
KXBTCD-25APR2615-T91499.99,yes,
KXBTCD-25APR2615-T91249.99,yes,
KXBTCD-25APR2615-T90999.99,yes,
KXBTCD-25APR2615-T90749.99,yes,
KXBTCD-25APR2615-T90499.99,yes,
KXBTCD-25APR2615-T90249.99,yes,
KXBTCD-25APR2615-T89999.99,yes,
KXBTCD-25APR2615-T89749.99,yes,
KXBTCD-25APR2615-T89499.99,yes,
KXBTCD-25APR2615-T89249.99,yes,
KXBTCD-25APR2615-T88999.99,yes,
KXBTCD-25APR2615-T88749.99,yes,
KXBTCD-25APR2615-T88499.99,yes,
KXBTCD-25APR2615-T88249.99,yes,
KXBTCD-25APR2615-T87999.99,yes,
KXBTCD-25APR2615-T87749.99,yes,
KXBTCD-25APR2615-T87499.99,yes,
KXBTCD-25APR2615-T87249.99,yes,
KXBTCD-25APR2615-T86999.99,yes,
KXBTCD-25APR2615-T86749.99,yes,
KXBTCD-25APR2615-T86499.99,yes,
KXBTCD-25APR2615-T86249.99,yes,
KXBTCD-25APR2615-T85999.99,yes,
KXBTCD-25APR2615-T85749.99,yes,
KXBTCD-25APR2615-T85499.99,yes,
KXBTCD-25APR2615-T85249.99,yes,
KXBTCD-25APR2615-T84999.99,yes,
KXBTCD-25APR2615-T84749.99,yes,
KXBTCD-25APR2615-T84499.99,yes,
KXBTCD-25APR2615-T84249.99,yes,
KXBTCD-25APR2614-T102749.99,no,
KXBTCD-25APR2614-T102499.99,no,
KXBTCD-25APR2614-T102249.99,no,
KXBTCD-25APR2614-T101999.99,no,
KXBTCD-25APR2614-T101749.99,no,
KXBTCD-25APR2614-T101499.99,no,
KXBTCD-25APR2614-T99999.99,no,
KXBTCD-25APR2614-T99749.99,no,
KXBTCD-25APR2614-T99499.99,no,
KXBTCD-25APR2614-T99249.99,no,
KXBTCD-25APR2614-T98999.99,no,
KXBTCD-25APR2614-T98749.99,no,
KXBTCD-25APR2614-T98499.99,no,
KXBTCD-25APR2614-T98249.99,no,
KXBTCD-25APR2614-T97999.99,no,
KXBTCD-25APR2614-T97749.99,no,
KXBTCD-25APR2614-T97499.99,no,
KXBTCD-25APR2614-T97249.99,no,
KXBTCD-25APR2614-T101249.99,no,
KXBTCD-25APR2614-T100999.99,no,
KXBTCD-25APR2614-T100749.99,no,
KXBTCD-25APR2614-T100499.99,no,
KXBTCD-25APR2614-T100249.99,no,
KXBTCD-25APR2614-T96999.99,no,
KXBTCD-25APR2614-T96749.99,no,
KXBTCD-25APR2614-T96499.99,no,
KXBTCD-25APR2614-T96249.99,no,
KXBTCD-25APR2614-T95999.99,no,
KXBTCD-25APR2614-T95749.99,no,
KXBTCD-25APR2614-T95499.99,no,
KXBTCD-25APR2614-T95249.99,no,
KXBTCD-25APR2614-T94999.99,no,
KXBTCD-25APR2614-T94749.99,no,
KXBTCD-25APR2614-T94499.99,no,
KXBTCD-25APR2614-T94249.99,yes,
KXBTCD-25APR2614-T93999.99,yes,
KXBTCD-25APR2614-T93749.99,yes,
KXBTCD-25APR2614-T93499.99,yes,
KXBTCD-25APR2614-T93249.99,yes,
KXBTCD-25APR2614-T92999.99,yes,
KXBTCD-25APR2614-T92749.99,yes,
KXBTCD-25APR2614-T92499.99,yes,
KXBTCD-25APR2614-T92249.99,yes,
KXBTCD-25APR2614-T91999.99,yes,
KXBTCD-25APR2614-T91749.99,yes,
KXBTCD-25APR2614-T91499.99,yes,
KXBTCD-25APR2614-T91249.99,yes,
KXBTCD-25APR2614-T90999.99,yes,
KXBTCD-25APR2614-T90749.99,yes,
KXBTCD-25APR2614-T90499.99,yes,
KXBTCD-25APR2614-T90249.99,yes,
KXBTCD-25APR2614-T89999.99,yes,
KXBTCD-25APR2614-T89749.99,yes,
KXBTCD-25APR2614-T89499.99,yes,
KXBTCD-25APR2614-T89249.99,yes,
KXBTCD-25APR2614-T88999.99,yes,
KXBTCD-25APR2614-T88749.99,yes,
KXBTCD-25APR2614-T88499.99,yes,
KXBTCD-25APR2614-T88249.99,yes,
KXBTCD-25APR2614-T87999.99,yes,
KXBTCD-25APR2614-T87749.99,yes,
KXBTCD-25APR2614-T87499.99,yes,
KXBTCD-25APR2614-T87249.99,yes,
KXBTCD-25APR2614-T86999.99,yes,
KXBTCD-25APR2614-T86749.99,yes,
KXBTCD-25APR2614-T86499.99,yes,
KXBTCD-25APR2614-T86249.99,yes,
KXBTCD-25APR2614-T85999.99,yes,
KXBTCD-25APR2614-T85749.99,yes,
KXBTCD-25APR2614-T85499.99,yes,
KXBTCD-25APR2614-T85249.99,yes,
KXBTCD-25APR2614-T84999.99,yes,
KXBTCD-25APR2614-T84749.99,yes,
KXBTCD-25APR2614-T84499.99,yes,
KXBTCD-25APR2614-T84249.99,yes,
KXBTCD-25APR2613-T99999.99,no,
KXBTCD-25APR2613-T99749.99,no,
KXBTCD-25APR2613-T99499.99,no,
KXBTCD-25APR2613-T99249.99,no,
KXBTCD-25APR2613-T98999.99,no,
KXBTCD-25APR2613-T98749.99,no,
KXBTCD-25APR2613-T102749.99,no,
KXBTCD-25APR2613-T102499.99,no,
KXBTCD-25APR2613-T102249.99,no,
KXBTCD-25APR2613-T101999.99,no,
KXBTCD-25APR2613-T101749.99,no,
KXBTCD-25APR2613-T101499.99,no,
KXBTCD-25APR2613-T101249.99,no,
KXBTCD-25APR2613-T100999.99,no,
KXBTCD-25APR2613-T100749.99,no,
KXBTCD-25APR2613-T100499.99,no,
KXBTCD-25APR2613-T100249.99,no,
KXBTCD-25APR2613-T98499.99,no,
KXBTCD-25APR2613-T98249.99,no,
KXBTCD-25APR2613-T97999.99,no,
KXBTCD-25APR2613-T97749.99,no,
KXBTCD-25APR2613-T97499.99,no,
KXBTCD-25APR2613-T97249.99,no,
KXBTCD-25APR2613-T96999.99,no,
KXBTCD-25APR2613-T96749.99,no,
KXBTCD-25APR2613-T96499.99,no,
KXBTCD-25APR2613-T96249.99,no,
KXBTCD-25APR2613-T95999.99,no,
KXBTCD-25APR2613-T95749.99,no,
KXBTCD-25APR2613-T95499.99,no,
KXBTCD-25APR2613-T95249.99,no,
KXBTCD-25APR2613-T94999.99,no,
KXBTCD-25APR2613-T94749.99,no,
KXBTCD-25APR2613-T94499.99,no,
KXBTCD-25APR2613-T94249.99,yes,
KXBTCD-25APR2613-T93999.99,yes,
KXBTCD-25APR2613-T93749.99,yes,
KXBTCD-25APR2613-T93499.99,yes,
KXBTCD-25APR2613-T93249.99,yes,
KXBTCD-25APR2613-T92999.99,yes,
KXBTCD-25APR2613-T92749.99,yes,
KXBTCD-25APR2613-T92499.99,yes,
KXBTCD-25APR2613-T92249.99,yes,
KXBTCD-25APR2613-T91999.99,yes,
KXBTCD-25APR2613-T91749.99,yes,
KXBTCD-25APR2613-T91499.99,yes,
KXBTCD-25APR2613-T91249.99,yes,
KXBTCD-25APR2613-T90999.99,yes,
KXBTCD-25APR2613-T90749.99,yes,
KXBTCD-25APR2613-T90499.99,yes,
KXBTCD-25APR2613-T90249.99,yes,
KXBTCD-25APR2613-T89999.99,yes,
KXBTCD-25APR2613-T89749.99,yes,
KXBTCD-25APR2613-T89499.99,yes,
KXBTCD-25APR2613-T89249.99,yes,
KXBTCD-25APR2613-T88999.99,yes,
KXBTCD-25APR2613-T88749.99,yes,
KXBTCD-25APR2613-T88499.99,yes,
KXBTCD-25APR2613-T88249.99,yes,
KXBTCD-25APR2613-T87999.99,yes,
KXBTCD-25APR2613-T87749.99,yes,
KXBTCD-25APR2613-T87499.99,yes,
KXBTCD-25APR2613-T87249.99,yes,
KXBTCD-25APR2613-T86999.99,yes,
KXBTCD-25APR2613-T86749.99,yes,
KXBTCD-25APR2613-T86499.99,yes,
KXBTCD-25APR2613-T86249.99,yes,
KXBTCD-25APR2613-T85999.99,yes,
KXBTCD-25APR2613-T85749.99,yes,
KXBTCD-25APR2613-T85499.99,yes,
KXBTCD-25APR2613-T85249.99,yes,
KXBTCD-25APR2613-T84999.99,yes,
KXBTCD-25APR2613-T84749.99,yes,
KXBTCD-25APR2613-T84499.99,yes,
KXBTCD-25APR2613-T84249.99,yes,
KXBTCD-25APR2612-T102749.99,no,
KXBTCD-25APR2612-T102499.99,no,
KXBTCD-25APR2612-T102249.99,no,
KXBTCD-25APR2612-T101999.99,no,
KXBTCD-25APR2612-T101749.99,no,
KXBTCD-25APR2612-T101499.99,no,
KXBTCD-25APR2612-T101249.99,no,
KXBTCD-25APR2612-T100999.99,no,
KXBTCD-25APR2612-T100749.99,no,
KXBTCD-25APR2612-T100499.99,no,
KXBTCD-25APR2612-T99999.99,no,
KXBTCD-25APR2612-T99749.99,no,
KXBTCD-25APR2612-T99499.99,no,
KXBTCD-25APR2612-T99249.99,no,
KXBTCD-25APR2612-T98999.99,no,
KXBTCD-25APR2612-T98749.99,no,
KXBTCD-25APR2612-T98499.99,no,
KXBTCD-25APR2612-T98249.99,no,
KXBTCD-25APR2612-T97999.99,no,
KXBTCD-25APR2612-T97749.99,no,
KXBTCD-25APR2612-T97499.99,no,
KXBTCD-25APR2612-T97249.99,no,
KXBTCD-25APR2612-T100249.99,no,
KXBTCD-25APR2612-T96999.99,no,
KXBTCD-25APR2612-T96749.99,no,
KXBTCD-25APR2612-T96499.99,no,
KXBTCD-25APR2612-T96249.99,no,
KXBTCD-25APR2612-T95999.99,no,
KXBTCD-25APR2612-T95749.99,no,
KXBTCD-25APR2612-T95499.99,no,
KXBTCD-25APR2612-T95249.99,no,
KXBTCD-25APR2612-T94999.99,no,
KXBTCD-25APR2612-T94749.99,no,
KXBTCD-25APR2612-T94499.99,no,
KXBTCD-25APR2612-T94249.99,yes,
KXBTCD-25APR2612-T93999.99,yes,
KXBTCD-25APR2612-T93749.99,yes,
KXBTCD-25APR2612-T93499.99,yes,
KXBTCD-25APR2612-T93249.99,yes,
KXBTCD-25APR2612-T92999.99,yes,
KXBTCD-25APR2612-T92749.99,yes,
KXBTCD-25APR2612-T92499.99,yes,
KXBTCD-25APR2612-T92249.99,yes,
KXBTCD-25APR2612-T91999.99,yes,
KXBTCD-25APR2612-T91749.99,yes,
KXBTCD-25APR2612-T91499.99,yes,
KXBTCD-25APR2612-T91249.99,yes,
KXBTCD-25APR2612-T90999.99,yes,
KXBTCD-25APR2612-T90749.99,yes,
KXBTCD-25APR2612-T90499.99,yes,
KXBTCD-25APR2612-T90249.99,yes,
KXBTCD-25APR2612-T89999.99,yes,
KXBTCD-25APR2612-T89749.99,yes,
KXBTCD-25APR2612-T89499.99,yes,
KXBTCD-25APR2612-T89249.99,yes,
KXBTCD-25APR2612-T88999.99,yes,
KXBTCD-25APR2612-T88749.99,yes,
KXBTCD-25APR2612-T88499.99,yes,
KXBTCD-25APR2612-T88249.99,yes,
KXBTCD-25APR2612-T87999.99,yes,
KXBTCD-25APR2612-T87749.99,yes,
KXBTCD-25APR2612-T87499.99,yes,
KXBTCD-25APR2612-T87249.99,yes,
KXBTCD-25APR2612-T86999.99,yes,
KXBTCD-25APR2612-T86749.99,yes,
KXBTCD-25APR2612-T86499.99,yes,
KXBTCD-25APR2612-T86249.99,yes,
KXBTCD-25APR2612-T85999.99,yes,
KXBTCD-25APR2612-T85749.99,yes,
KXBTCD-25APR2612-T85499.99,yes,
KXBTCD-25APR2612-T85249.99,yes,
KXBTCD-25APR2612-T84999.99,yes,
KXBTCD-25APR2612-T84749.99,yes,
KXBTCD-25APR2612-T84499.99,yes,
KXBTCD-25APR2612-T84249.99,yes,
KXBTCD-25APR2611-T102749.99,no,
KXBTCD-25APR2611-T102499.99,no,
KXBTCD-25APR2611-T99999.99,no,
KXBTCD-25APR2611-T99749.99,no,
KXBTCD-25APR2611-T99499.99,no,
KXBTCD-25APR2611-T99249.99,no,
KXBTCD-25APR2611-T98999.99,no,
KXBTCD-25APR2611-T98749.99,no,
KXBTCD-25APR2611-T98499.99,no,
KXBTCD-25APR2611-T98249.99,no,
KXBTCD-25APR2611-T102249.99,no,
KXBTCD-25APR2611-T101999.99,no,
KXBTCD-25APR2611-T101749.99,no,
KXBTCD-25APR2611-T101499.99,no,
KXBTCD-25APR2611-T101249.99,no,
KXBTCD-25APR2611-T100999.99,no,
KXBTCD-25APR2611-T100749.99,no,
KXBTCD-25APR2611-T100499.99,no,
KXBTCD-25APR2611-T100249.99,no,
KXBTCD-25APR2611-T97999.99,no,
KXBTCD-25APR2611-T97749.99,no,
KXBTCD-25APR2611-T97499.99,no,
KXBTCD-25APR2611-T97249.99,no,
KXBTCD-25APR2611-T96999.99,no,
KXBTCD-25APR2611-T96749.99,no,
KXBTCD-25APR2611-T96499.99,no,
KXBTCD-25APR2611-T96249.99,no,
KXBTCD-25APR2611-T95999.99,no,
KXBTCD-25APR2611-T95749.99,no,
KXBTCD-25APR2611-T95499.99,no,
KXBTCD-25APR2611-T95249.99,no,
KXBTCD-25APR2611-T94999.99,no,
KXBTCD-25APR2611-T94749.99,no,
KXBTCD-25APR2611-T94499.99,no,
KXBTCD-25APR2611-T94249.99,yes,
KXBTCD-25APR2611-T93999.99,yes,
KXBTCD-25APR2611-T93749.99,yes,
KXBTCD-25APR2611-T93499.99,yes,
KXBTCD-25APR2611-T93249.99,yes,
KXBTCD-25APR2611-T92999.99,yes,
KXBTCD-25APR2611-T92749.99,yes,
KXBTCD-25APR2611-T92499.99,yes,
KXBTCD-25APR2611-T92249.99,yes,
KXBTCD-25APR2611-T91999.99,yes,
KXBTCD-25APR2611-T91749.99,yes,
