trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents,contracts_traded,kalshi_outcome_target,pnl_cents,strike_price,time_to_resolution_minutes,current_btc_price,current_dist_strike_abs,current_dist_strike_pct,btc_price_change_pct_1m,btc_price_change_pct_3m,btc_price_change_pct_5m,btc_price_change_pct_10m,btc_price_change_pct_15m,btc_price_change_pct_30m,btc_volatility_5m,btc_volatility_15m,btc_volatility_30m,current_kalshi_yes_bid,current_kalshi_yes_ask,current_kalshi_mid_price,current_kalshi_spread_abs,current_kalshi_spread_pct
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1270,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1270,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1270,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1341,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.060000,0.055000,0.010000,0.181818
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1270,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1270,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1341,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.060000,0.055000,0.010000,0.181818
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766121,24.65,BUY_NO,0.1270,87,1,0,13,106499.990000,24.650000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2312,77,1,0,23,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.160000,0.170000,0.165000,0.010000,0.060606
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2312,77,1,0,23,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.160000,0.170000,0.165000,0.010000,0.060606
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2312,77,1,0,23,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.160000,0.170000,0.165000,0.010000,0.060606
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2312,77,1,0,23,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.160000,0.170000,0.165000,0.010000,0.060606
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2312,77,1,0,23,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.160000,0.170000,0.165000,0.010000,0.060606
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2148,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2148,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2148,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2312,77,1,0,23,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.160000,0.170000,0.165000,0.010000,0.060606
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2130,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:21+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766121,24.65,BUY_NO,0.2116,79,1,0,21,106249.990000,24.650000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.160000,0.150000,0.020000,0.133333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1341,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.060000,0.055000,0.010000,0.181818
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1341,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.060000,0.055000,0.010000,0.181818
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106499.99,106499.99,1747767600,1747766122,24.63,BUY_NO,0.1270,87,1,0,13,106499.990000,24.630000,105899.540000,-600.450000,-0.005638,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.050000,0.070000,0.060000,0.020000,0.333333
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2130,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2130,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2148,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.180000,0.160000,0.040000,0.250000
2025-05-20T18:35:22+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766122,24.63,BUY_NO,0.2130,79,1,0,21,106249.990000,24.630000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:23+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766123,24.62,BUY_NO,0.2130,79,1,0,21,106249.990000,24.620000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:23+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766123,24.62,BUY_NO,0.2130,79,1,0,21,106249.990000,24.620000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:24+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766124,24.60,BUY_NO,0.2130,79,1,0,21,106249.990000,24.600000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:24+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766124,24.60,BUY_NO,0.2130,79,1,0,21,106249.990000,24.600000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.140000,0.170000,0.155000,0.030000,0.193548
2025-05-20T18:35:26+00:00,KXBTCD-25MAY2015-T106249.99,106249.99,1747767600,1747766126,24.57,BUY_NO,0.2222,78,1,0,22,106249.990000,24.570000,105899.540000,-350.450000,-0.003298,0.000401,0.001199,0.001199,-0.000557,-0.002852,-0.003222,69.507320,129.177548,228.162049,0.150000,0.170000,0.160000,0.020000,0.125000
