market_ticker,result,event_resolution_time_iso,reference_btc_price_for_ntm,kalshi_strike_price,market_open_time_iso,market_close_time_iso,event_ticker_parent
KXBTCD-25MAY0809-T97999.99,yes,2025-05-08T13:00:00+00:00,99429.28,97999.99,2025-05-08T12:00:00+00:00,2025-05-08T13:00:00+00:00,KXBTCD-25MAY0809
KXBTCD-25MAY0809-T97749.99,yes,2025-05-08T13:00:00+00:00,99429.28,97749.99,2025-05-08T12:00:00+00:00,2025-05-08T13:00:00+00:00,KXBTCD-25MAY0809
KXBTCD-25MAY0809-T97499.99,yes,2025-05-08T13:00:00+00:00,99429.28,97499.99,2025-05-08T12:00:00+00:00,2025-05-08T13:00:00+00:00,KXBTCD-25MAY0809
KXBTCD-25MAY0809-T97249.99,yes,2025-05-08T13:00:00+00:00,99429.28,97249.99,2025-05-08T12:00:00+00:00,2025-05-08T13:00:00+00:00,KXBTCD-25MAY0809
KXBTCD-25MAY0809-T96999.99,yes,2025-05-08T13:00:00+00:00,99429.28,96999.99,2025-05-08T12:00:00+00:00,2025-05-08T13:00:00+00:00,KXBTCD-25MAY0809
KXBTCD-25MAY0800-T99999.99,no,2025-05-08T04:00:00+00:00,98653.97,99999.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T99749.99,no,2025-05-08T04:00:00+00:00,98653.97,99749.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T99499.99,no,2025-05-08T04:00:00+00:00,98653.97,99499.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T100999.99,no,2025-05-08T04:00:00+00:00,98653.97,100999.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T100749.99,no,2025-05-08T04:00:00+00:00,98653.97,100749.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T100499.99,no,2025-05-08T04:00:00+00:00,98653.97,100499.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T100249.99,no,2025-05-08T04:00:00+00:00,98653.97,100249.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T99249.99,no,2025-05-08T04:00:00+00:00,98653.97,99249.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T98999.99,yes,2025-05-08T04:00:00+00:00,98653.97,98999.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T98749.99,yes,2025-05-08T04:00:00+00:00,98653.97,98749.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T98499.99,yes,2025-05-08T04:00:00+00:00,98653.97,98499.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T98249.99,yes,2025-05-08T04:00:00+00:00,98653.97,98249.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T97999.99,yes,2025-05-08T04:00:00+00:00,98653.97,97999.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T97749.99,yes,2025-05-08T04:00:00+00:00,98653.97,97749.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T97499.99,yes,2025-05-08T04:00:00+00:00,98653.97,97499.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T97249.99,yes,2025-05-08T04:00:00+00:00,98653.97,97249.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T96999.99,yes,2025-05-08T04:00:00+00:00,98653.97,96999.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T96749.99,yes,2025-05-08T04:00:00+00:00,98653.97,96749.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T96499.99,yes,2025-05-08T04:00:00+00:00,98653.97,96499.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0800-T96249.99,yes,2025-05-08T04:00:00+00:00,98653.97,96249.99,2025-05-08T03:00:00+00:00,2025-05-08T04:00:00+00:00,KXBTCD-25MAY0800
KXBTCD-25MAY0723-T99999.99,no,2025-05-08T03:00:00+00:00,97959.99,99999.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T99749.99,no,2025-05-08T03:00:00+00:00,97959.99,99749.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T99499.99,no,2025-05-08T03:00:00+00:00,97959.99,99499.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T100249.99,no,2025-05-08T03:00:00+00:00,97959.99,100249.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T99249.99,no,2025-05-08T03:00:00+00:00,97959.99,99249.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T98999.99,no,2025-05-08T03:00:00+00:00,97959.99,98999.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T98749.99,no,2025-05-08T03:00:00+00:00,97959.99,98749.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T98499.99,yes,2025-05-08T03:00:00+00:00,97959.99,98499.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T98249.99,yes,2025-05-08T03:00:00+00:00,97959.99,98249.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T97999.99,yes,2025-05-08T03:00:00+00:00,97959.99,97999.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T97749.99,yes,2025-05-08T03:00:00+00:00,97959.99,97749.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T97499.99,yes,2025-05-08T03:00:00+00:00,97959.99,97499.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T97249.99,yes,2025-05-08T03:00:00+00:00,97959.99,97249.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T96999.99,yes,2025-05-08T03:00:00+00:00,97959.99,96999.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T96749.99,yes,2025-05-08T03:00:00+00:00,97959.99,96749.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T96499.99,yes,2025-05-08T03:00:00+00:00,97959.99,96499.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T96249.99,yes,2025-05-08T03:00:00+00:00,97959.99,96249.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T95999.99,yes,2025-05-08T03:00:00+00:00,97959.99,95999.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0723-T95749.99,yes,2025-05-08T03:00:00+00:00,97959.99,95749.99,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,KXBTCD-25MAY0723
KXBTCD-25MAY0722-T99999.99,no,2025-05-08T02:00:00+00:00,98145.09,99999.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T99749.99,no,2025-05-08T02:00:00+00:00,98145.09,99749.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T99499.99,no,2025-05-08T02:00:00+00:00,98145.09,99499.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T99249.99,no,2025-05-08T02:00:00+00:00,98145.09,99249.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T98999.99,no,2025-05-08T02:00:00+00:00,98145.09,98999.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T98749.99,no,2025-05-08T02:00:00+00:00,98145.09,98749.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T100499.99,no,2025-05-08T02:00:00+00:00,98145.09,100499.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T100249.99,no,2025-05-08T02:00:00+00:00,98145.09,100249.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T98499.99,no,2025-05-08T02:00:00+00:00,98145.09,98499.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T98249.99,no,2025-05-08T02:00:00+00:00,98145.09,98249.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T97999.99,no,2025-05-08T02:00:00+00:00,98145.09,97999.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T97749.99,yes,2025-05-08T02:00:00+00:00,98145.09,97749.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T97499.99,yes,2025-05-08T02:00:00+00:00,98145.09,97499.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T97249.99,yes,2025-05-08T02:00:00+00:00,98145.09,97249.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T96999.99,yes,2025-05-08T02:00:00+00:00,98145.09,96999.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T96749.99,yes,2025-05-08T02:00:00+00:00,98145.09,96749.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T96499.99,yes,2025-05-08T02:00:00+00:00,98145.09,96499.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T96249.99,yes,2025-05-08T02:00:00+00:00,98145.09,96249.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T95999.99,yes,2025-05-08T02:00:00+00:00,98145.09,95999.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0722-T95749.99,yes,2025-05-08T02:00:00+00:00,98145.09,95749.99,2025-05-08T01:00:00+00:00,2025-05-08T02:00:00+00:00,KXBTCD-25MAY0722
KXBTCD-25MAY0721-T99499.99,no,2025-05-08T01:00:00+00:00,97086.11,99499.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T99249.99,no,2025-05-08T01:00:00+00:00,97086.11,99249.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T98999.99,no,2025-05-08T01:00:00+00:00,97086.11,98999.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T98749.99,no,2025-05-08T01:00:00+00:00,97086.11,98749.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T98499.99,no,2025-05-08T01:00:00+00:00,97086.11,98499.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T98249.99,no,2025-05-08T01:00:00+00:00,97086.11,98249.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T97999.99,no,2025-05-08T01:00:00+00:00,97086.11,97999.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T97749.99,no,2025-05-08T01:00:00+00:00,97086.11,97749.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T97499.99,yes,2025-05-08T01:00:00+00:00,97086.11,97499.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T97249.99,yes,2025-05-08T01:00:00+00:00,97086.11,97249.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T96999.99,yes,2025-05-08T01:00:00+00:00,97086.11,96999.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T96749.99,yes,2025-05-08T01:00:00+00:00,97086.11,96749.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T96499.99,yes,2025-05-08T01:00:00+00:00,97086.11,96499.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T96249.99,yes,2025-05-08T01:00:00+00:00,97086.11,96249.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T95999.99,yes,2025-05-08T01:00:00+00:00,97086.11,95999.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T95749.99,yes,2025-05-08T01:00:00+00:00,97086.11,95749.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T95499.99,yes,2025-05-08T01:00:00+00:00,97086.11,95499.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T95249.99,yes,2025-05-08T01:00:00+00:00,97086.11,95249.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T94999.99,yes,2025-05-08T01:00:00+00:00,97086.11,94999.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0721-T94749.99,yes,2025-05-08T01:00:00+00:00,97086.11,94749.99,2025-05-08T00:00:00+00:00,2025-05-08T01:00:00+00:00,KXBTCD-25MAY0721
KXBTCD-25MAY0720-T99499.99,no,2025-05-08T00:00:00+00:00,97273.99,99499.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T99249.99,no,2025-05-08T00:00:00+00:00,97273.99,99249.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T98999.99,no,2025-05-08T00:00:00+00:00,97273.99,98999.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T98749.99,no,2025-05-08T00:00:00+00:00,97273.99,98749.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T98499.99,no,2025-05-08T00:00:00+00:00,97273.99,98499.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T98249.99,no,2025-05-08T00:00:00+00:00,97273.99,98249.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T97999.99,no,2025-05-08T00:00:00+00:00,97273.99,97999.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T97749.99,no,2025-05-08T00:00:00+00:00,97273.99,97749.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T97499.99,no,2025-05-08T00:00:00+00:00,97273.99,97499.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T97249.99,no,2025-05-08T00:00:00+00:00,97273.99,97249.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T96999.99,yes,2025-05-08T00:00:00+00:00,97273.99,96999.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T96749.99,yes,2025-05-08T00:00:00+00:00,97273.99,96749.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T96499.99,yes,2025-05-08T00:00:00+00:00,97273.99,96499.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T96249.99,yes,2025-05-08T00:00:00+00:00,97273.99,96249.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T95999.99,yes,2025-05-08T00:00:00+00:00,97273.99,95999.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T95749.99,yes,2025-05-08T00:00:00+00:00,97273.99,95749.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T95499.99,yes,2025-05-08T00:00:00+00:00,97273.99,95499.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T95249.99,yes,2025-05-08T00:00:00+00:00,97273.99,95249.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0720-T94999.99,yes,2025-05-08T00:00:00+00:00,97273.99,94999.99,2025-05-07T23:00:00+00:00,2025-05-08T00:00:00+00:00,KXBTCD-25MAY0720
KXBTCD-25MAY0719-T99499.99,no,2025-05-07T23:00:00+00:00,97084.0,99499.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T99249.99,no,2025-05-07T23:00:00+00:00,97084.0,99249.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T98999.99,no,2025-05-07T23:00:00+00:00,97084.0,98999.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T98749.99,no,2025-05-07T23:00:00+00:00,97084.0,98749.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T98499.99,no,2025-05-07T23:00:00+00:00,97084.0,98499.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T98249.99,no,2025-05-07T23:00:00+00:00,97084.0,98249.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T97999.99,no,2025-05-07T23:00:00+00:00,97084.0,97999.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T97749.99,no,2025-05-07T23:00:00+00:00,97084.0,97749.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T97499.99,no,2025-05-07T23:00:00+00:00,97084.0,97499.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T97249.99,yes,2025-05-07T23:00:00+00:00,97084.0,97249.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T96999.99,yes,2025-05-07T23:00:00+00:00,97084.0,96999.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T96749.99,yes,2025-05-07T23:00:00+00:00,97084.0,96749.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T96499.99,yes,2025-05-07T23:00:00+00:00,97084.0,96499.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T96249.99,yes,2025-05-07T23:00:00+00:00,97084.0,96249.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T95999.99,yes,2025-05-07T23:00:00+00:00,97084.0,95999.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T95749.99,yes,2025-05-07T23:00:00+00:00,97084.0,95749.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T95499.99,yes,2025-05-07T23:00:00+00:00,97084.0,95499.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T95249.99,yes,2025-05-07T23:00:00+00:00,97084.0,95249.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T94999.99,yes,2025-05-07T23:00:00+00:00,97084.0,94999.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0719-T94749.99,yes,2025-05-07T23:00:00+00:00,97084.0,94749.99,2025-05-07T22:00:00+00:00,2025-05-07T23:00:00+00:00,KXBTCD-25MAY0719
KXBTCD-25MAY0718-T98999.99,no,2025-05-07T22:00:00+00:00,96728.29,98999.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T98749.99,no,2025-05-07T22:00:00+00:00,96728.29,98749.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T98499.99,no,2025-05-07T22:00:00+00:00,96728.29,98499.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T98249.99,no,2025-05-07T22:00:00+00:00,96728.29,98249.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T97999.99,no,2025-05-07T22:00:00+00:00,96728.29,97999.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T97749.99,no,2025-05-07T22:00:00+00:00,96728.29,97749.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T97499.99,no,2025-05-07T22:00:00+00:00,96728.29,97499.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T97249.99,no,2025-05-07T22:00:00+00:00,96728.29,97249.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T96999.99,yes,2025-05-07T22:00:00+00:00,96728.29,96999.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T96749.99,yes,2025-05-07T22:00:00+00:00,96728.29,96749.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T96499.99,yes,2025-05-07T22:00:00+00:00,96728.29,96499.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T96249.99,yes,2025-05-07T22:00:00+00:00,96728.29,96249.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T95999.99,yes,2025-05-07T22:00:00+00:00,96728.29,95999.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T95749.99,yes,2025-05-07T22:00:00+00:00,96728.29,95749.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T95499.99,yes,2025-05-07T22:00:00+00:00,96728.29,95499.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T95249.99,yes,2025-05-07T22:00:00+00:00,96728.29,95249.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T94999.99,yes,2025-05-07T22:00:00+00:00,96728.29,94999.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T94749.99,yes,2025-05-07T22:00:00+00:00,96728.29,94749.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
KXBTCD-25MAY0718-T94499.99,yes,2025-05-07T22:00:00+00:00,96728.29,94499.99,2025-05-07T21:00:00+00:00,2025-05-07T22:00:00+00:00,KXBTCD-25MAY0718
